0.,0.36855196361703946,0.23068889199930592,0.1363607618815561,0.030062625390211265,0.01219557718044781,0.00901628071268509,0.033801518756553815,0.11283981623326057,0.03671799022231896,0.010498665902072525,0.009472253775724363,0.0016612218105452516,0.0004122391032202519,0.00115972087698072,0.0002066985958836441,0.0007303366763247177,0.0005645104518772362,0.00044096989839541284,0.00041779645107876094,0.00009871976325729737,0.00031632081978675224,0.00009876393642757923,0.000027076423565008103,0.00008515866260278957,0.00026124044949105173,0.0001730624043585565,0.00007607231076184548,0.00009309913233507824,0.00019319807116407954,0.0009209717992116651,0.00016963298037513756,0.00039032716454746153,0.0003102541883029452,0.00007349340977171842,0.00007795839512923722,0.0004921451473344049,0.00020578814460368354,0.0001042946561757976,0.000019115125341013074,5.972845953589519e-6,1.1376204835290773e-6,2.1259602365024923e-7,1.6301544391559105e-7,2.2275820945231917e-7,1.3436647495368417e-6,7.988077922193987e-7,9.942236930953137e-7,1.4312593529758238e-6,1.1906882728392886e-6
0.29666277361250815,0.,0.13379345034610646,0.1807924838949648,0.035595947224937474,0.015027374288488457,0.010809513373994084,0.04145031872291847,0.18323802635179376,0.05986310364436024,0.01616836518100831,0.014273223364732072,0.002424354169457428,0.0005728107434789416,0.001492358327707425,0.00024873299106130967,0.0007450681328157466,0.0006365716502755806,0.0005163088485807641,0.00045255922838877225,0.00009991997824304555,0.0003243463870743642,0.00011521580997921417,0.00003560771622160858,0.00010698825638027932,0.00029920441420990907,0.00021118004243602742,0.00008535569736064514,0.00011694113591534578,0.00025411351761937036,0.0012440321559590085,0.0002509018132747992,0.0005347600308693528,0.0003857197670754864,0.00009312300728459958,0.0000945620859931687,0.0005943328665839977,0.00023114694478118517,0.00012080419336374104,0.000021959089538997667,6.924945018259805e-6,1.3404606029526937e-6,2.4530266606058365e-7,1.9233782080335066e-7,2.8030571129210747e-7,1.692602023349916e-6,9.870489520334757e-7,1.2994357685113599e-6,1.947641838053528e-6,1.5309118562066858e-6
0.2793652154735,0.20128720858979623,0.,0.1746089373411222,0.06437806814274007,0.025977628640144374,0.020485347947907233,0.06709950541688915,0.08801360642538786,0.03096736367670371,0.012987968662898402,0.012706251909914814,0.002610932395661717,0.0007576959761446086,0.002467595588896169,0.0005095654594161418,0.002227485148205762,0.0015179233729027974,0.0011248213446365936,0.0011916161578709064,0.000309197239108409,0.000967674526771904,0.00025761960146441815,0.00005795580674106257,0.00019683098834830155,0.0006934557472786968,0.000417717217468411,0.00021037173436236199,0.00021506962291332202,0.0004052568627114235,0.0017804226340832053,0.0002668722110671288,0.0007422407558563389,0.0007198293758616184,0.00016749532267263339,0.00019160401576388686,0.0011924900289612456,0.0005631773027982514,0.0002748323249631563,0.000051632381143543575,0.00001602252455459908,3.0014346293340235e-6,5.815368153432392e-7,4.320320018696031e-7,5.31336124603484e-7,3.1767689667220394e-6,1.9568594111357964e-6,2.1973484157938533e-6,2.9034003351451735e-6,2.7133876674868127e-6
0.0905622486109275,0.14916736784204643,0.09575877917421853,0.,0.09670049679798391,0.04137140062909394,0.029668560446508997,0.1137705413378498,0.19765843343408357,0.08438745613744399,0.035233971514850596,0.03305964185739783,0.006014187929940936,0.0015033626766136384,0.004084085131859163,0.0006847586086332564,0.0019253848848523579,0.0017291815901275007,0.0014163753732027223,0.001211008549976395,0.0002589181997569211,0.0008438850221222609,0.00031614699225734514,0.00009655030903050795,0.0002939162072940389,0.0008172556082820143,0.0005815699432505906,0.0002320932019544142,0.00032127555350465817,0.0006895214295746064,0.0033336668126865846,0.0006113995447565594,0.0014189991918035338,0.0010613405230522897,0.00025543320574586176,0.00026041458635390113,0.0016362604244914134,0.0006280332344851599,0.00033103897817575033,0.000060125567765373166,0.00001900116629670318,3.686958491130662e-6,6.730133134055604e-7,5.291834052818313e-7,7.691027695405067e-7,4.644236991570582e-6,2.715372705263205e-6,3.5291867056710504e-6,5.184184281509701e-6,4.180531085078217e-6
0.015520668197161192,0.022830726964976865,0.027445794223380334,0.07517171119104556,0.,0.15485429506434878,0.11605036595702936,0.3097602465351055,0.03900008279926264,0.03352287158768666,0.044311897197129836,0.05045403448813655,0.014371907367112356,0.004544647299816996,0.014522468045048238,0.0026538448050494423,0.007478331220607555,0.0069128643463901756,0.005591468338406572,0.004837760893656704,0.0010138400626797123,0.0033082469659453137,0.00124802801154773,0.00033737400286831793,0.0010924251959623314,0.0032529384974810025,0.0022275676051222303,0.0009272509244568958,0.001194271513183493,0.002387975547280144,0.010703482154612073,0.001521888358408287,0.0044623626306207415,0.0039875444435576776,0.0009397277084029211,0.0010023933033334593,0.0063273802478167026,0.002510234828743574,0.001310998280650148,0.00023853340459909235,0.00007506296283020794,0.000014442651299565071,2.660266116653007e-6,2.070212089109469e-6,2.8631021795399256e-6,0.00001725889138492862,0.000010284230813471451,0.000012531868973304576,0.000017204108528095226,0.000015171497162068821
0.0060435549746785,0.009251430661536187,0.010630262164352545,0.03086971102158265,0.1486380037679586,0.,0.2565246138364955,0.13381366307085893,0.018536512048197278,0.02171476596132834,0.05167054075844072,0.06539011624134138,0.02956690928649165,0.010627507557484067,0.03483698842394858,0.0061489355764552615,0.01364688215809409,0.0148854749955337,0.012619173123252742,0.009903424798203829,0.001942179640801213,0.006282841965267495,0.0028222779415131563,0.0008091171422235543,0.00259383715842648,0.007193132523046624,0.0052119468139466465,0.002021893064517107,0.002835687787805756,0.005728784560127812,0.025323901813578114,0.003348854379807209,0.010549662121987219,0.009436830070496734,0.00223808522052388,0.002336121069084702,0.014692912937171846,0.005440792030555126,0.002945187149388354,0.0005345192620618638,0.00016978886185997706,0.000033087430435148526,6.016042065707471e-6,4.7506116586802806e-6,6.781435496448401e-6,0.000040917670189807216,0.00002418762082214221,0.00002999960272798189,0.00004123963594210419,0.00003619601023649982
0.004737420719541667,0.007055963903819666,0.008888167464710052,0.023472169178073807,0.11810751593823551,0.2719903244627606,0.,0.10270099028183952,0.01366496665868692,0.015981638496786615,0.04133477387904711,0.05347637733876928,0.03157927526685385,0.0132902241904611,0.04730903731967418,0.009001922322246243,0.02091853534687395,0.022580330663789852,0.018804858031711377,0.015153400663291678,0.002981932536192746,0.009647473718176038,0.004197120358426275,0.0011136009489595984,0.0036885215522746016,0.01081139809461113,0.0075604520177679985,0.0030507642613662326,0.004032181957061134,0.007783032705176276,0.032186794778783105,0.003903929374414902,0.013481144027648877,0.01348524180579257,0.003163221483037604,0.003402077584157243,0.021472681589029048,0.008229687446684512,0.004394384015072602,0.0007979099716302186,0.00025225128209059193,0.0000487937028955179,8.934705437711926e-6,6.997248540480363e-6,9.694023796529204e-6,0.000058395512545316,0.000034895521813413494,0.000041840013030203136,0.00005573453664194335,0.000051021099772548254
0.017285523682597014,0.02633357839491156,0.028334790075448993,0.08760287786883388,0.306823414736298,0.13808823182464927,0.09995543830300051,0.,0.04748034457462921,0.041431849397777935,0.050814580344236804,0.05647296564279997,0.014507149299365274,0.004306805828548473,0.0131099646844062,0.0022953187691854625,0.0060699699679383125,0.005801621691241718,0.004772059092591044,0.004004403424036402,0.0008269071327196481,0.0026976979021994573,0.001065050009474967,0.0003047864827428636,0.0009647720209092815,0.002752006134106014,0.0019396600990020279,0.0007798479240695126,0.0010547202265204442,0.0021685904494443066,0.009999252341795833,0.0015056120411939234,0.0041821695280366954,0.0035078099490328234,0.0008334517313234017,0.0008701646881681495,0.005482303781650813,0.002108520416053854,0.0011154979098100125,0.0002026027267041504,0.00006401054157583892,0.00001239486735543414,2.267251594869537e-6,1.7780667627708532e-6,2.5216563966215597e-6,0.000015217392646864013,8.99141325331576e-6,0.000011239628401245423,0.000015766142457939526,0.000013501942100880633
0.08437713787477497,0.17022122106148466,0.054345875511577414,0.2225461012454562,0.05648647050181495,0.027970505763131575,0.019447172449294357,0.06942724858071415,0.,0.18212873770712235,0.04654776867512822,0.039614381538601307,0.006516552147291243,0.0014403022529225597,0.0032572155885804794,0.0004968484112880478,0.0011008556771757794,0.001121941850706253,0.0009743775620658626,0.0007489485762801196,0.0001508191505341989,0.00049155736597669,0.00022039836728201742,0.00008355559044858209,0.00023154791745052546,0.0005483437448092781,0.00043264416797535144,0.00015348916791634327,0.0002528145746428904,0.000588436005339853,0.0029603939078378058,0.0006976339761363437,0.001314911563586677,0.0008096220854390241,0.0002045966329995919,0.0001933765757348462,0.0011801314006715151,0.0004113364671229562,0.00022823607938538083,0.000041566151061359054,0.000013409055084977171,2.6857224627726532e-6,4.78501156978595e-7,3.889249360632069e-7,6.256731813519921e-7,3.7633143862035623e-6,2.133848232265293e-6,3.0599869594491085e-6,4.866852454821816e-6,3.514253383436526e-6
0.03469658816419881,0.07027531086240225,0.024163868129149474,0.12006819625520022,0.06135720575512017,0.041406917813031095,0.028741844903222437,0.07655893114335083,0.23015686186288353,0.,0.14030784674499275,0.11027305785717326,0.01864186027459209,0.0038353874171493125,0.006942364296670209,0.0009946561985007334,0.001529913426966779,0.0018957848824037846,0.0017920345746647356,0.0011915019602447546,0.00022490313606525911,0.0007179977424467751,0.00042536939332595106,0.00021024354219623757,0.0005189529637885005,0.000988151615240268,0.0008959497061575823,0.00027742427914050424,0.0005650939911587108,0.0014184340112736596,0.007147176955856269,0.0021922632771000997,0.0033948274616225713,0.0017058335372411816,0.00046818699966188587,0.0004051507726217521,0.0022973229021992867,0.0007210176312288578,0.00043384337806911524,0.00008113873240838888,0.000027179961780147757,5.731607700201127e-6,1.0003373637122352e-6,8.477505593462345e-7,1.5269905929130421e-6,9.060422790931232e-6,4.983534632246061e-6,7.913254275395231e-6,0.000013541915217458299,8.799674367479795e-6
