0.,0.,0.,0.,0.,0.1173982358466458,0.,0.,0.11938073536647432,0.,0.,0.,0.,0.15425026171857079,0.,0.03504379032709365,0.06505020054839354,0.,0.,0.03494625757418097,0.,0.029715434199247378,0.,0.,0.,0.,0.,0.,0.0024137030908844377,0.,0.,0.,0.0010448389716938367,0.00022665088784670388,0.,0.0010003777344763532,0.00248280816659887,0.,0.,0.0026140455806238343,0.0068805369317339075,0.,0.,0.,0.06767529701337936,0.04124089463356172,0.,0.12006408728101489,0.1985718441275796,0.
0.,0.,0.,0.,0.,0.22967281843555873,0.,0.,0.11561745905577274,0.,0.,0.,0.,0.18231228610900818,0.,0.0528072015421152,0.07878168479291521,0.,0.,0.030401794302175975,0.,0.031656445207773845,0.,0.,0.,0.,0.,0.,0.001516624315544005,0.,0.,0.,0.0006532119106426309,0.00014066299815587138,0.,0.0006630216115478964,0.0017380849380518187,0.,0.,0.0016386640549759725,0.004211591320272529,0.,0.,0.,0.045401554749235934,0.025310404825770603,0.,0.07592093944093835,0.12155555038954456,0.
0.,0.,0.,0.,0.,0.4529197174450453,0.,0.,0.07827428220880463,0.,0.,0.,0.,0.14797381442909682,0.,0.08753972520740065,0.08071660901457749,0.,0.,0.02021022940180676,0.,0.029267971360857164,0.,0.,0.,0.,0.,0.,0.0006130254974860164,0.,0.,0.,0.0002387830049206474,0.000051312842690101245,0.,0.0002534808983638543,0.0007007614063614244,0.,0.,0.0005995872412067446,0.0015625410986370078,0.,0.,0.,0.017222792550144056,0.009269853027301054,0.,0.027794644792805103,0.04479086857249523,0.
0.06662187295624267,0.13035314050361096,0.4847596925074198,0.,0.,0.,0.,0.10369043049348418,0.,0.04689803915460025,0.,0.06516679841292572,0.03457935297001833,0.,0.,0.,0.,0.026154530569413588,0.03324185689192753,0.,0.005789646140651689,0.,0.,0.,0.0001930926394859546,0.,0.000861033240823868,0.,0.,0.00007013466891599816,0.,0.00015217733076069922,0.,0.,0.00004132210582946197,0.,0.,0.000056901704852154334,0.00005031007884522368,0.,0.,0.0001541483584889902,0.0005267377198528701,0.0006387815518500108,0.,0.,0.,0.,0.,0.
0.08261468079169876,0.14091248692647085,0.2795510344079636,0.,0.,0.,0.,0.14001114108483154,0.,0.08036099117694202,0.,0.11230454785348488,0.055430770809932486,0.,0.,0.,0.,0.03772588484909627,0.056812894223380976,0.,0.01018925763962054,0.,0.,0.,0.00034045430837211486,0.,0.0015183767160116966,0.,0.,0.00012192002084209171,0.,0.00023003518369472858,0.,0.,0.000050899729515826215,0.,0.,0.00006829896722346936,0.00006511289043490315,0.,0.,0.0002475004332617143,0.0007272950878962969,0.0007164168993253978,0.,0.,0.,0.,0.,0.
0.,0.,0.,0.13510651462272952,0.45554756438610405,0.,0.20315085783475056,0.,0.,0.,0.08449019695387627,0.,0.,0.,0.08115712369694808,0.,0.,0.,0.,0.,0.,0.,0.015189106474918211,0.0022137230935540997,0.,0.0005548204190357642,0.,0.0006842921142151027,0.,0.,0.00021089164728592047,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.015065245407986273,0.,0.,0.006629663348596219
0.06680469485741289,0.12489845971159537,0.3969178448605462,0.,0.,0.,0.,0.13653877966384229,0.,0.06152218670218399,0.,0.0852961297321449,0.03923047590506072,0.,0.,0.,0.,0.03449677301015514,0.043660156551846636,0.,0.00754878184993417,0.,0.,0.,0.00025192532416021653,0.,0.0011227444516144843,0.,0.,0.00008415291761566263,0.,0.00016543631023244716,0.,0.,0.00004023494345050604,0.,0.,0.00005472666495617392,0.000050222234137134825,0.,0.,0.00017400231073388584,0.0005451090012161034,0.0005971629971610124,0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.0947718891395663,0.,0.,0.06674602806636952,0.,0.,0.,0.,0.09234612770815732,0.,0.44690628564922413,0.1598740870916221,0.,0.,0.0345205945473083,0.,0.0880481490772647,0.,0.,0.,0.,0.,0.,0.0004127779028123452,0.,0.,0.,0.00005280051282835925,0.000013433630930995996,0.,0.00003369590215250414,0.00006772320013783693,0.,0.,0.00012269280017310286,0.0005273253238690876,0.,0.,0.,0.0018121068638769923,0.002078215043662186,0.,0.003752793748524057,0.007913273791520018,0.
0.,0.,0.,0.014718874870052136,0.05031029277376583,0.,0.02254183235894234,0.,0.,0.,0.48102587301671806,0.,0.,0.,0.23029527269279543,0.,0.,0.,0.,0.,0.,0.,0.08828179024995425,0.012491235122098309,0.,0.0030851675960846246,0.,0.004017520819962698,0.,0.,0.001065298109055722,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.06838672395836173,0.,0.,0.023780118432208907
0.,0.,0.,0.,0.,0.048114174315213885,0.,0.,0.13119207571437683,0.,0.,0.,0.,0.11889468947465028,0.,0.1274613545320471,0.2757708875025586,0.,0.,0.08494891665218789,0.,0.18377322816277908,0.,0.,0.,0.,0.,0.,0.001023537197295795,0.,0.,0.,0.00011684765720480165,0.00003099260985197362,0.,0.00006680021951767926,0.00012085333552139804,0.,0.,0.0002642038346949135,0.0012179644704263014,0.,0.,0.,0.002949455326100185,0.004229572565390603,0.,0.006307009478710839,0.013517436951471694,0.
